"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1801","I Got the Shot. Did the flu get you? #feelingsick #readromance #mystereybook https://t.co/UQTHDHtPgo via @VickiBatman",FALSE,0,NA,2018-03-08 20:21:02,FALSE,NA,"971843254160384003",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","JeannieHallAuth",0,FALSE,FALSE,NA,NA
"1802","Flu-1. Carlie-0.  RIP TO ME",FALSE,0,NA,2018-03-08 20:20:58,FALSE,NA,"971843239278989314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlieburgard",0,FALSE,FALSE,NA,NA
"1803","One juror down to stomach flu. Her advice to the court: ""Disinfect the shit out of the jury room."" #MichaelBlagg",FALSE,7,NA,2018-03-08 20:20:55,FALSE,NA,"971843226964516864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabyreport",0,FALSE,FALSE,NA,NA
"1804","Good news! This year‚Äôs #fluvaccine may be working better than expected, especially for #kids: https://t.co/fTaUMnWNfL #Flu2018",FALSE,9,NA,2018-03-08 20:20:00,FALSE,NA,"971842995430543361",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HasbroChildrens",3,FALSE,FALSE,NA,NA
"1805","If you need real facts about flu shots, the CDC has great reference page.... https://t.co/CDxIeVikOF",FALSE,0,NA,2018-03-08 20:19:58,FALSE,NA,"971842988065415168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","internetweekly",0,FALSE,FALSE,NA,NA
"1806","Everytime I have flu I feel like death descending on me. Last night was the worst, almost woke the entire house up.‚Ä¶ https://t.co/zvvugwUl8n",FALSE,0,NA,2018-03-08 20:19:58,TRUE,NA,"971842984479256577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LondekaMhlanga",0,FALSE,FALSE,NA,NA
"1807","I‚Äôm better off thinking that it was ok cuz not a flu.",FALSE,0,NA,2018-03-08 20:19:55,FALSE,NA,"971842973561380864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oo57863665",0,FALSE,FALSE,NA,NA
"1808","Thank you to those for the kind birthday messages, now down the a horrible flu but will try enjoy the rest of my weekend",FALSE,5,NA,2018-03-08 20:19:45,FALSE,NA,"971842932738347008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnneFenttiman",0,FALSE,FALSE,NA,NA
"1809","Flu season 2018: How to use your healthcare website to help combat it https://t.co/L0kjvHTzjS #growthhacking‚Ä¶ https://t.co/21KJjE84mi",FALSE,1,NA,2018-03-08 20:19:45,TRUE,NA,"971842929785491457",NA,"<a href=""https://tweetplan.net"" rel=""nofollow"">TweetPlan.net</a>","aj100kblog",1,FALSE,FALSE,NA,NA
"1810","In bed with the flu. Had to take my mom to the doctor we been sick for over a week. After getting back from my dads‚Ä¶ https://t.co/3dEugqacCy",FALSE,0,NA,2018-03-08 20:19:31,TRUE,NA,"971842872550060037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClarkEdwards19",0,FALSE,FALSE,NA,NA
"1811","Just think: if I wasn‚Äôt cooped up with the flu for five days &amp; counting, I‚Äôd miss out on the chance to rewatch Skin‚Ä¶ https://t.co/ggDJ6QKgpQ",FALSE,5,NA,2018-03-08 20:19:19,TRUE,NA,"971842821668798464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesliepatron",0,FALSE,FALSE,NA,NA
"1812","Should you still get flu shot?
https://t.co/ot4ZK4RGOG
#flushot #health #news #pasadena #joejaraszti https://t.co/bnWd8QT4Uw",FALSE,0,NA,2018-03-08 20:19:11,FALSE,NA,"971842790526210048",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","rogerscott",0,FALSE,FALSE,NA,NA
"1813","Should you still get flu shot?
https://t.co/wEhcvtV1He
#flushot #health #news #pasadena #joejaraszti https://t.co/zAQ6PnLirU",FALSE,0,NA,2018-03-08 20:19:10,FALSE,NA,"971842785929293824",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","KISSMediaCo",0,FALSE,FALSE,NA,NA
"1814","Should you still get flu shot?
https://t.co/6unRzuuLXf
#flushot #health #news #pasadena #joejaraszti https://t.co/X2ZnMYTfDb",FALSE,0,NA,2018-03-08 20:19:10,FALSE,NA,"971842785845358592",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ColinBBaker",0,FALSE,FALSE,NA,NA
"1815","Should you still get flu shot?
https://t.co/jPIsVzjJOc
#flushot #health #news #pasadena #joejaraszti https://t.co/tIklGb53xH",FALSE,0,NA,2018-03-08 20:19:08,FALSE,NA,"971842777251221505",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DrJoeHaraszti",0,FALSE,FALSE,NA,NA
"1816","Should you still get flu shot?
https://t.co/G59JLjzMUi
#flushot #health #news #pasadena #joejaraszti https://t.co/7MwBb10MxE",FALSE,0,NA,2018-03-08 20:19:08,FALSE,NA,"971842775795847168",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","martavision",0,FALSE,FALSE,NA,NA
"1817","Thought I had the flu its just a severe sinus infection. Breaking loose really bad these past few days. Think I'll‚Ä¶ https://t.co/aYwdcchUZy",FALSE,0,NA,2018-03-08 20:19:01,TRUE,NA,"971842746771234816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","justinmorgan57",0,FALSE,FALSE,NA,NA
"1818","It‚Äôs official I have the flu. I feel like death, I‚Äôm so cold I‚Äôm shivering &amp; my body hurts from head to toe. Thankf‚Ä¶ https://t.co/mEhAbs94S1",FALSE,0,NA,2018-03-08 20:18:49,TRUE,NA,"971842695474884608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meganbstevens",0,FALSE,FALSE,NA,NA
"1819","i have: the flu, a fever, some fuckery going on in my chest that might be bronchitis, and now cramps and a PMS indu‚Ä¶ https://t.co/8NlrJuXLNC",FALSE,1,NA,2018-03-08 20:18:39,TRUE,NA,"971842652902576133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","fatherqueerest",0,FALSE,FALSE,NA,NA
"1820","The flu is rampant! What can you do to Boost Your Immune System?  I have a blog post that can tell you have to be a‚Ä¶ https://t.co/qZh2NCAwLC",FALSE,0,NA,2018-03-08 20:18:18,TRUE,NA,"971842565233246208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddJudkins",0,FALSE,FALSE,NA,NA
"1821","Scientists Verify Elderberry Beats the Flu, Prevents Colds &amp; Strengthens Immunity https://t.co/KWMQdFrvOQ",FALSE,0,NA,2018-03-08 20:18:11,FALSE,NA,"971842535839666176",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sir_Rhommi",0,FALSE,FALSE,NA,NA
"1822","Deeeefinitely getting the flu Ì†ΩÌ∏øÌ†ΩÌ∏øÌ†ΩÌ∏ø",FALSE,0,NA,2018-03-08 20:18:09,FALSE,NA,"971842527086174210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebelPrincessSt",0,FALSE,FALSE,NA,NA
"1823","@realDonaldTrump  - get this flu vaccine approved! @NovavaxInc",FALSE,0,"professorzinnel",2018-03-08 20:18:05,FALSE,"971841967595360258","971842513526050822","3134144563","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","professorzinnel",0,FALSE,FALSE,NA,NA
"1824","@AnneMcLaughlin I'll get you something that costs money when I'm better (have flu).",FALSE,0,"AnneMcLaughlin",2018-03-08 20:18:05,FALSE,"971694232795860992","971842513165258754","23364828","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FairlyOrganic",0,FALSE,FALSE,NA,NA
"1825","What I learned from getting the flu...
https://t.co/vhA2sh6sEp https://t.co/GqOhxpZIKo",FALSE,0,NA,2018-03-08 20:18:04,FALSE,NA,"971842507251310592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrAgnesWainman",0,FALSE,FALSE,NA,NA
"1826","Health Crisis The Media Wont Talk About: Flu Is Killing 1 in 10 https://t.co/5rbVAa8A26
 #TeaParty #tcot",FALSE,0,NA,2018-03-08 20:17:40,FALSE,NA,"971842405614825472",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ConservativeMag",1,FALSE,FALSE,NA,NA
"1827","Our Songsters were supposed to perform at the cancer hospital.  They had a last minute cancellation due to a flu ou‚Ä¶ https://t.co/mo7kBmBiF6",FALSE,7,NA,2018-03-08 20:17:10,TRUE,NA,"971842279827759104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SFSOAR",0,FALSE,FALSE,NA,NA
"1828","My man flu is wearing off, I give thanks to the lord, by tomorrow I'll be okay",FALSE,0,NA,2018-03-08 20:16:46,FALSE,NA,"971842180636708865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_willi3",0,FALSE,FALSE,NA,NA
"1829","#LiveOnCBS4: A woman with no underlying health conditions and a toddler have died after contracting the #flu. Story‚Ä¶ https://t.co/4MXbxlLmwI",FALSE,0,NA,2018-03-08 20:16:31,TRUE,NA,"971842117734752256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CBS4Local",1,FALSE,FALSE,NA,NA
"1830","I'm hot.
I'm cold.
#flu",FALSE,0,NA,2018-03-08 20:16:31,FALSE,NA,"971842116002316289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Skin4life100",0,FALSE,FALSE,NA,NA
"1831","How to avoid getting sick while #traveling https://t.co/0qmdMUnK3q #springbreak #flu",FALSE,0,NA,2018-03-08 20:16:13,FALSE,NA,"971842042153324544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FOX5MedicalTeam",0,FALSE,FALSE,NA,NA
"1832","I feel good now... no more flu...no more heartburn ...just the feeling that GOD is always beside me ... yahoooooo!!!",FALSE,1,NA,2018-03-08 20:16:05,FALSE,NA,"971842008573665280",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ealderite",0,FALSE,FALSE,NA,NA
"1833","This is why the @CDCgov and @US_FDA need to approve @NovavaxInc #flu vaccine now!  $nvax $aker $gsk $mrk $jnj $pfe‚Ä¶ https://t.co/rGNVVgYd1D",FALSE,0,NA,2018-03-08 20:15:55,TRUE,NA,"971841967595360258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","professorzinnel",0,FALSE,FALSE,NA,NA
"1834","Health officials say a boy under the age of 5 and a woman in her 40s with no underlying medical conditions are amon‚Ä¶ https://t.co/RZ1O0t4uok",FALSE,0,NA,2018-03-08 20:15:35,TRUE,NA,"971841883369504768",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","abc7breaking",0,FALSE,FALSE,NA,NA
"1835","@technohexen @technololigy @11rcombs I have some experience to the contrary (but I lay blame firmly at the hands of the Flu)",FALSE,0,"technohexen",2018-03-08 20:15:29,FALSE,"971841521757532160","971841858702925824","344206248","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","erincandescent",0,FALSE,FALSE,NA,NA
"1836","#SubOversight gets an update on seasonal flu &amp; vaccine improvements &gt;&gt; https://t.co/8D9bd1X6QR",FALSE,3,NA,2018-03-08 20:15:22,FALSE,NA,"971841829393063936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HouseCommerce",4,FALSE,FALSE,NA,NA
"1837","I think I‚Äôm getting sick again. I‚Äôm coughing like I smoke 50 packs of cigarettes. I just had a terrible flu. I can‚Äôt catch a break.",FALSE,0,NA,2018-03-08 20:15:08,FALSE,NA,"971841767661293568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElleMCo",0,FALSE,FALSE,NA,NA
"1838","Bruh this boy in my class just sneeze in his hand like this flu season isn't vicious or sum. Like everyone knows yo‚Ä¶ https://t.co/KCPR1UCxTy",FALSE,1,NA,2018-03-08 20:15:06,TRUE,NA,"971841761180987393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cchristine_13",0,FALSE,FALSE,NA,NA
"1839","At least 40 different universal #flu vaccine candidates are being developed right now. Dr. Florian Krammer shares m‚Ä¶ https://t.co/MaOlCPxyBi",FALSE,2,NA,2018-03-08 20:15:01,TRUE,NA,"971841739358162944",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","MountSinaiNYC",0,FALSE,FALSE,NA,NA
"1840","I can‚Äôt believe I got the Flu. This is miserable. Can‚Äôt remember last time I felt this crappy.",FALSE,3,NA,2018-03-08 20:14:55,FALSE,NA,"971841714037063680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlPaulsonGolf",0,FALSE,FALSE,NA,NA
"1841","Sick as flu",FALSE,0,NA,2018-03-08 20:14:51,FALSE,NA,"971841698505674755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tmencl13",0,FALSE,FALSE,NA,NA
"1842","As deaths from the flu continue to increase, many Americans have been shocked at how quickly the flu can become cri‚Ä¶ https://t.co/qYlKaCHGqI",FALSE,1,NA,2018-03-08 20:14:14,TRUE,NA,"971841543064686597",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","ClassicAirM",1,FALSE,FALSE,NA,NA
"1843","@jaywalker17 Lots of nastiness going around this lousy flu season.  Hope he recovers quickly.",FALSE,0,"jaywalker17",2018-03-08 20:14:00,FALSE,"971376068056797185","971841485971841025","28331847","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccjjclark",0,FALSE,FALSE,NA,NA
"1844","A leading flu expert has warned a killer flu pandemic could be poised to sweep the globe from today, killing as man‚Ä¶ https://t.co/yLThvvNuAx",FALSE,3,NA,2018-03-08 20:13:57,TRUE,NA,"971841473913143296",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","TheTodayShow",3,FALSE,FALSE,NA,NA
"1845","So how do they know that this killer flu is going to hit Australia this arvo?",FALSE,0,NA,2018-03-08 20:13:55,FALSE,NA,"971841465352466432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Najaj03",0,FALSE,FALSE,NA,NA
"1846","Opinion | Tara Haelle: Americans have been thinking about the flu shot all wrong https://t.co/vq8i6F272I via‚Ä¶ https://t.co/T7rXLsO5lb",FALSE,0,NA,2018-03-08 20:13:52,TRUE,NA,"971841450261565440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rebecca62459533",0,FALSE,FALSE,NA,NA
"1847","I have flu symptoms and it is march I would like to die pls",FALSE,0,NA,2018-03-08 20:13:44,FALSE,NA,"971841418749792256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emmapaige13",0,FALSE,FALSE,NA,NA
"1848","@DanielJacks15 @omahmoan @thetrollhunter6 @andhercronies @wrecked_aingeal @ihavenoidea_x @GkarenMac Ps I've had a k‚Ä¶ https://t.co/kz2DxrFrxi",FALSE,0,"DanielJacks15",2018-03-08 20:13:42,TRUE,"971840425861566466","971841410633740291","961976583518081024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChaWaddyWaddy8",0,FALSE,FALSE,NA,NA
"1849","@Jeff_Dewees I'm sure that unexpected &amp; untimely death thing is part of the calculus in that locker room. That's a‚Ä¶ https://t.co/gxCHL3Eoz8",FALSE,1,"Jeff_Dewees",2018-03-08 20:13:35,TRUE,"971839142979137536","971841381298778113","460839364","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilaFlynnie",0,FALSE,FALSE,NA,NA
"1850","Back at the gym again. Missed all of Feb due to a flu and then the snow. So good to be back, makes a big difference‚Ä¶ https://t.co/iRll7SEbAX",FALSE,2,NA,2018-03-08 20:13:34,TRUE,NA,"971841373631602690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atulrana",0,FALSE,FALSE,NA,NA
"1851","tell me how i got the flu in San Francisco... Satan really out here tryin to kill my vibe.",FALSE,2,NA,2018-03-08 20:13:33,FALSE,NA,"971841373090463744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimsela",0,FALSE,FALSE,NA,NA
"1852","Flu Symptoms You Can‚Äôt Ignore - Celestecare Fredericksburg https://t.co/HeUIWiCJZi https://t.co/6ykTNbaydI",FALSE,0,NA,2018-03-08 20:13:32,FALSE,NA,"971841368350916614",NA,"<a href=""http://www.activedemand.com"" rel=""nofollow"">ActiveDEMAND</a>","celestecare",0,FALSE,FALSE,NA,NA
"1853","Flu Symptoms You Can‚Äôt Ignore - Celestecare Horseshoe Bay https://t.co/qx6AebqqZN https://t.co/Apl7k17lAr",FALSE,0,NA,2018-03-08 20:13:32,FALSE,NA,"971841366463598592",NA,"<a href=""http://www.activedemand.com"" rel=""nofollow"">ActiveDEMAND</a>","CelestCareHSBTX",0,FALSE,FALSE,NA,NA
"1854","Flu Symptoms You Can‚Äôt Ignore - Celestecare Llano https://t.co/u0RwXW7wwx https://t.co/nyCpQ1BWZp",FALSE,0,NA,2018-03-08 20:13:31,FALSE,NA,"971841364131532800",NA,"<a href=""http://www.activedemand.com"" rel=""nofollow"">ActiveDEMAND</a>","CelestCareLlano",0,FALSE,FALSE,NA,NA
"1855","me: feels sick (cold? flu?) so I don't want to eat anything 
also me: feels worse because I don't eat anything https://t.co/HCCm7xHf66",FALSE,0,NA,2018-03-08 20:13:15,FALSE,NA,"971841296066256896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loserprincess",0,FALSE,FALSE,NA,NA
"1856","ACHOO!  Don't spread the flu. https://t.co/IcwIw9Atbq https://t.co/ThhfCwBYnE",FALSE,0,NA,2018-03-08 20:12:50,FALSE,NA,"971841192894836739",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EvergreenRec",0,FALSE,FALSE,NA,NA
"1857","ACHOO!  Don't spread the flu. https://t.co/IcwIw9Atbq",FALSE,0,NA,2018-03-08 20:12:46,FALSE,NA,"971841172179169280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EvergreenRec",0,FALSE,FALSE,NA,NA
"1858","@NickiJhabvala You miss one Combine with influenza and they forget all about you.",FALSE,4,"NickiJhabvala",2018-03-08 20:12:45,FALSE,"971841026796150785","971841168605458432","14212076","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JamesPalmerTV",1,FALSE,FALSE,NA,NA
"1859","Late evening Volleyball match after two days of having flu symptoms. This is bound to be a torturous night.",FALSE,0,NA,2018-03-08 20:12:42,FALSE,NA,"971841156421210113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leetje",0,FALSE,FALSE,NA,NA
"1860","@SenSanders @keithellison I‚Äôd trust a fart with the flu more than either of you two nitwits.",FALSE,0,"SenSanders",2018-03-08 20:12:40,FALSE,"971463279074832385","971841147688628232","29442313","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Cmhogan473",0,FALSE,FALSE,NA,NA
"1861","I don't think I deserve to have the flu every month. This isn't normal.",FALSE,1,NA,2018-03-08 20:12:32,FALSE,NA,"971841116202045440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfikaLulo",1,FALSE,FALSE,NA,NA
"1862","FLU DEATHS: A toddler and a woman with no underlying health issues are the latest #flu-related death cases in #El P‚Ä¶ https://t.co/bZuYUW3E61",FALSE,0,NA,2018-03-08 20:12:25,TRUE,NA,"971841086263054338",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KFOX14",3,FALSE,FALSE,NA,NA
"1863","@DatGuyVaris LOLLL nah you got the flu bro",FALSE,0,"DatGuyVaris",2018-03-08 20:12:11,FALSE,"971839732593446912","971841028285173761","443186399","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FutbolMo",0,FALSE,FALSE,NA,NA
"1864","Does Wearing a Mask Prevent the Flu? (Yep, it helps.) https://t.co/Ucw1NZQdjf https://t.co/dvBKwxxXlV",FALSE,1,NA,2018-03-08 20:12:04,FALSE,NA,"971840997008158720",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AprilYoungB",0,FALSE,FALSE,NA,NA
"1865","Currently working through my Big 12 flu. #kubball #kualumni #big12tournament https://t.co/hNK2wUmhXd",FALSE,0,NA,2018-03-08 20:11:52,FALSE,NA,"971840946286546944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccamferry",0,FALSE,FALSE,NA,NA
"1866","Flu Activity Slowing Down, Says CDC https://t.co/CB7uMms9AR via @YouTube",FALSE,0,NA,2018-03-08 20:11:43,FALSE,NA,"971840907862396928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaxPaynstar",0,FALSE,FALSE,NA,NA
"1867","this flu will be the end of me",FALSE,0,NA,2018-03-08 20:11:40,FALSE,NA,"971840895736827905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aydenspiller",0,FALSE,FALSE,NA,NA
"1868","Animal Foundation taking precautions against dog flu in Las Vegas https://t.co/XBCxfdPbd9",FALSE,0,NA,2018-03-08 20:11:19,FALSE,NA,"971840809136984065",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","STT_comp",0,FALSE,FALSE,NA,NA
"1869","Why do I have to get the flu Ì†ΩÌ∏∑",FALSE,2,NA,2018-03-08 20:11:06,FALSE,NA,"971840755458330625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charlie__h15",0,FALSE,FALSE,NA,NA
"1870","https://t.co/7GMVyOkEZM #InternationalWomensDay Advice for #women starting their own businesses #oldiebutgoodie #womensday #womeninbusiness",FALSE,0,NA,2018-03-08 20:11:00,FALSE,NA,"971840728962928640",NA,"<a href=""http://www.groupon.com"" rel=""nofollow"">Groupon Publisher</a>","GrouponMerchant",0,FALSE,FALSE,NA,NA
"1871","What is this spermicide Oxtoxynol-10 (TRITON X-100) doing inside vaccines? Ì†æÌ¥îÌ†ΩÌ∏Æ‚ùó... https://t.co/vpmK3GVIKb",FALSE,0,NA,2018-03-08 20:10:58,FALSE,NA,"971840722038022144",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","realorganicT",0,FALSE,FALSE,NA,NA
"1872","I liked a @YouTube video https://t.co/9IxFUX93PJ Truth Vs Lies About Flu Vaccines *Updated*",FALSE,0,NA,2018-03-08 20:10:56,FALSE,NA,"971840711426498563",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","katejakobsson",0,FALSE,FALSE,NA,NA
"1873","Quick update. Recouping from flu. Now diagnosed with congestive heart failure. Had bad reaction to heart drug, havi‚Ä¶ https://t.co/0pqYEWk7Xv",FALSE,16,NA,2018-03-08 20:10:23,TRUE,NA,"971840572569858054",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealOldHouswife",2,FALSE,FALSE,NA,NA
"1874","'Recipe for Cold &amp; Flu Bustin', Soul Soothing Chicken Stock' https://t.co/hvtfUbKbO5",FALSE,0,NA,2018-03-08 20:10:12,FALSE,NA,"971840529506938881",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","TheOrganicMomma",0,FALSE,FALSE,NA,NA
"1875","@JoseyPickering Had flu shot, was hospitalized with 104+ fever, grateful I had it so I didn‚Äôt die Ì†ΩÌ±çÌ†ºÌøª",FALSE,0,"JoseyPickering",2018-03-08 20:10:12,FALSE,"971839998117920768","971840526977703936","2708322380","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poedameroni",0,FALSE,FALSE,NA,NA
"1876","So ever since I had the flu the other week I've been having vision problems. Foggy head, light-headed and strained vision. Any ideas?",FALSE,0,NA,2018-03-08 20:09:56,FALSE,NA,"971840461869600773",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Noah_x3",0,FALSE,FALSE,NA,NA
"1877","Inject me with your programmable poison shit... https://t.co/zm1pc1XCEs",FALSE,0,NA,2018-03-08 20:09:54,FALSE,NA,"971840451681640450",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ArtHolmes01",0,FALSE,FALSE,NA,NA
"1878","I just liked ‚ÄúWoman nurses kids through the flu, then is diagnosed herself, only to die 3 days later ‚Äì all of t‚Ä¶ https://t.co/BTrnuX3YeB",FALSE,0,NA,2018-03-08 20:09:50,FALSE,NA,"971840435508400128",NA,"<a href=""https://vimeo.com"" rel=""nofollow"">Vimeo</a>","DoctorRandall",0,FALSE,FALSE,NA,NA
"1879","After I finished waiting on a customer, she tells me I should use my hand sanitizer because she has the flu..Ì†ΩÌ∏©Ì†ΩÌ∏∑",FALSE,1,NA,2018-03-08 20:09:46,FALSE,NA,"971840418580180994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allienc81",0,FALSE,FALSE,NA,NA
"1880","I'm having a flu and headache of all MFs",FALSE,0,NA,2018-03-08 20:09:22,FALSE,NA,"971840320328683525",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","refiloe_lola",0,FALSE,FALSE,NA,NA
"1881","Watch ‚ÄúWoman nurses kids through the flu, then is diagnosed herself, only to die 3 days later &amp;ndash; all of them w‚Ä¶ https://t.co/nQn5OiN6ky",FALSE,0,NA,2018-03-08 20:09:21,TRUE,NA,"971840316289507328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoctorRandall",0,FALSE,FALSE,NA,NA
"1882","Woman nurses kids through the flu, then is diagnosed herself, only to die 3 days later ‚Äì all of them were vaccinated https://t.co/TZ0qlI7DWg",FALSE,0,NA,2018-03-08 20:09:13,FALSE,NA,"971840282751852544",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DoctorRandall",0,FALSE,FALSE,NA,NA
"1883","4th day with flu and bit fever.....  -_-",FALSE,0,NA,2018-03-08 20:08:33,FALSE,NA,"971840113662668800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlaceonCumSlut",0,FALSE,FALSE,NA,NA
"1884","Would like to apologize to my coworkers if they get the flu. Don‚Äôt blame me, blame corporate America.",FALSE,0,NA,2018-03-08 20:08:07,FALSE,NA,"971840002622713861",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmaecoyle",0,FALSE,FALSE,NA,NA
