"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84","Flu experts call for new vaccines, drugs and diagnostics

https://t.co/gGChWo0cUJ",FALSE,0,NA,2018-03-09 12:14:54,FALSE,NA,"972083304638894080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeisyGuerra4",0,FALSE,FALSE,NA,NA
"85","So many ppl are coming down with the wook flu after Okee.",FALSE,0,NA,2018-03-09 12:14:54,FALSE,NA,"972083302529224704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madkillyoself",0,FALSE,FALSE,NA,NA
"86","@prattprattpratt Witness Yale nurses killing about 10 people . the nurses gave patients bird flu",FALSE,0,"prattprattpratt",2018-03-09 12:14:40,FALSE,NA,"972083243167178752","241382835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DenBac3",0,FALSE,FALSE,NA,NA
"87","@okamen75 yes i'm okay!! i have a chronic illness &amp; i also ended up with a really terrible flu. i'm still recoverin‚Ä¶ https://t.co/k41iolmBoR",FALSE,0,"okamen75",2018-03-09 12:14:05,TRUE,"972082447943745536","972083096949411840","97388888","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clemfairie",0,FALSE,FALSE,NA,NA
"88","Pregnant women are more likely to develop complications if they get flu. Have the #flujab to protect both you and y‚Ä¶ https://t.co/0pN4HAqJwe",FALSE,0,NA,2018-03-09 12:14:00,TRUE,NA,"972083076137345025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ValeofYorkCCG",0,FALSE,FALSE,NA,NA
"89","I promise you right night I wouldn‚Äôt wish this flu on anyone, haven‚Äôt moved since yesterday",FALSE,0,NA,2018-03-09 12:13:40,FALSE,NA,"972082994335928320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MollsRichards",0,FALSE,FALSE,NA,NA
"90","Rough Flu Season Gets Attention From Congress https://t.co/TtibVJake9",FALSE,0,NA,2018-03-09 12:13:33,FALSE,NA,"972082961603616769",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","waxe1370",0,FALSE,FALSE,NA,NA
"91","ive literally missed one lecture of that module and that was this week because I was in PAIN. I have the fucking fl‚Ä¶ https://t.co/ftPTog0QDm",FALSE,0,NA,2018-03-09 12:13:31,TRUE,NA,"972082953659604992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","killjoyvanessax",0,FALSE,FALSE,NA,NA
"92","Here's why the Spanish flu is deadlier than World War I - Deccan Chronicle https://t.co/k5g4FFEI9b",FALSE,0,NA,2018-03-09 12:13:25,FALSE,NA,"972082929911427072",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","doctr_pro",0,FALSE,FALSE,NA,NA
"93","Rough Flu Season Gets Attention From Congress https://t.co/4G5ehyBmmc",FALSE,0,NA,2018-03-09 12:13:24,FALSE,NA,"972082926602072065",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","KFIAM640",0,FALSE,FALSE,NA,NA
"94","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/vlS7rLuPme",FALSE,0,NA,2018-03-09 12:13:11,FALSE,NA,"972082870033448960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","980WONE",0,FALSE,FALSE,NA,NA
"95","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/GS1B0sFRQh",FALSE,0,NA,2018-03-09 12:13:00,FALSE,NA,"972082825884323842",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","720TheVoice",0,FALSE,FALSE,NA,NA
"96","I am sorry to announce that we are CANCELLING the Listening to God teaching day tomorrow, ‚ÄúThe Way of Life‚Äù with Ro‚Ä¶ https://t.co/xbsaH9iEcm",FALSE,0,NA,2018-03-09 12:12:58,TRUE,NA,"972082816321245185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wellchc",0,FALSE,FALSE,NA,NA
"97","My second order from @BestWineClubUK has arrived ‚ù§Ô∏è 12 bottles of #sulphitefree #organic red wine from Spain and It‚Ä¶ https://t.co/6jOaz1yQR7",FALSE,0,NA,2018-03-09 12:12:54,TRUE,NA,"972082798281609217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WendyHouseChic",0,FALSE,FALSE,NA,NA
"98","ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies  https://t.co/jxWJL4YuEN‚Ä¶ https://t.co/SCS3DyiEtt",FALSE,2,NA,2018-03-09 12:12:19,TRUE,NA,"972082651178946560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"99","Rough Flu Season Gets Attention From Congress https://t.co/yvlquFSBVQ",FALSE,0,NA,2018-03-09 12:12:17,FALSE,NA,"972082643243339777",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","WHAM1180",0,FALSE,FALSE,NA,NA
"100","Today‚Äôs school day is my Jordan Flu Game https://t.co/yCYl5HKWst",FALSE,0,NA,2018-03-09 12:12:17,FALSE,NA,"972082642865786880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willcarroll26",0,FALSE,FALSE,NA,NA
"101","I been sick asf for like 3 weeks Ì†ΩÌ∏© I dead ass think I got the flu or something",FALSE,0,NA,2018-03-09 12:12:04,FALSE,NA,"972082589719810048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1Diante",0,FALSE,FALSE,NA,NA
"102","Got through the flu season in fabulous health sooooo bring it on... https://t.co/qgVSB76wtN",FALSE,0,NA,2018-03-09 12:11:47,FALSE,NA,"972082517162516486",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ArtHolmes01",0,FALSE,FALSE,NA,NA
"103","Flu Vaccines More Effective for Children Than for Adults https://t.co/0kXeryCvWQ",FALSE,0,NA,2018-03-09 12:11:43,FALSE,NA,"972082500427239424",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","patbishop100",0,FALSE,FALSE,NA,NA
"104","@Leytonrocks It used to be that you went to the doctor for a blood or urine test, asthma review or flu jab and as l‚Ä¶ https://t.co/UKsE3fTe5J",FALSE,0,"Leytonrocks",2018-03-09 12:11:34,TRUE,"972035660038246400","972082462036824064","19935209","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garystanfo",0,FALSE,FALSE,NA,NA
"105","Global Health Council predicts #fluepedimic coming in next 2 years that might kill 300 million around the world. Th‚Ä¶ https://t.co/9cRgXGgkoi",FALSE,0,NA,2018-03-09 12:11:26,TRUE,NA,"972082431565139969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AFNeoMorpheus",0,FALSE,FALSE,NA,NA
"106","Their 6-year-old daughter was dead, killed by the flu, but the worrying was just beginning https://t.co/frRugMztoF",FALSE,0,NA,2018-03-09 12:11:24,FALSE,NA,"972082422094467073",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","charleswarren49",0,FALSE,FALSE,NA,NA
"107","First day (immersion)
+ flu Ì†ΩÌ∏≠Ì†ΩÌ∏∑Ì†ΩÌ≤ä",FALSE,0,NA,2018-03-09 12:11:21,FALSE,NA,"972082408735436800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JempaolaDreyes",0,FALSE,FALSE,NA,NA
"108","Yes, dogs can get the flu, too https://t.co/3tcHEEJIHs",FALSE,0,NA,2018-03-09 12:11:04,FALSE,NA,"972082336731983873",NA,"<a href=""http://news.quiboat.com"" rel=""nofollow"">Quiboat News</a>","DogsUpdate",0,FALSE,FALSE,NA,NA
"109","@BerserkGames First, thank you for checking my message.
I would like to ask about the future discount schedule of t‚Ä¶ https://t.co/Kw51FywsPB",FALSE,0,"BerserkGames",2018-03-09 12:11:02,TRUE,NA,"972082331090526209","272684970","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flu_t_site",0,FALSE,FALSE,NA,NA
"110","Turns out my picket flu was actual brutal tonsillitis. I still blame the UUK.",FALSE,0,NA,2018-03-09 12:10:37,FALSE,NA,"972082224551137281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BecksHewer",0,FALSE,FALSE,NA,NA
"111","Nearly 500 people in the Carolinas have died from the flu this season. Medical experts say drug makers use outdat‚Ä¶ https://t.co/gUAVyVeq9p",FALSE,0,NA,2018-03-09 12:10:13,FALSE,NA,"972082123116032000",NA,"<a href=""http://toplocalnow.com/us/charlotte"" rel=""nofollow"">Charlotte Now</a>","CharlotteCP",0,FALSE,FALSE,NA,NA
"112","@JKroep76 @freestyles33 You don‚Äôt want it either guys! My kid had the flu/ sinus infection and was very nice and sh‚Ä¶ https://t.co/HSwCQQLu5D",FALSE,2,"JKroep76",2018-03-09 12:10:09,TRUE,"972081019896713217","972082108343705601","156792362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","86metsfan4life",0,FALSE,FALSE,NA,NA
"113","Expert Confirms Flu Shot Behind Deadly Epidemic That's Killed Thousands https://t.co/mq9zRPIJjV",FALSE,0,NA,2018-03-09 12:10:06,FALSE,NA,"972082094292729857",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cleggan1",0,FALSE,FALSE,NA,NA
"114","Vets warn of flu and cold medicines danger to pets... https://t.co/trmcenHsxn   #pets #veterinary #petowners https://t.co/DSyT6afwUT",FALSE,0,NA,2018-03-09 12:10:04,FALSE,NA,"972082084729774080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nvsvetservices",0,FALSE,FALSE,NA,NA
"115","Rough Flu Season Gets Attention From Congress https://t.co/ti31rfM0qF",FALSE,0,NA,2018-03-09 12:09:55,FALSE,NA,"972082050776920064",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","945WFLA",0,FALSE,FALSE,NA,NA
"116","before I came down with the flu, I had been working on a 3D space scene. began by modelling the grass, then the riv‚Ä¶ https://t.co/MxbTviEik3",FALSE,0,NA,2018-03-09 12:09:48,TRUE,NA,"972082018640191488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","labradorpup2001",0,FALSE,FALSE,NA,NA
"117","@sandy_willimot @MS260771 @LynnEva0806805 right twat of a flu hear",FALSE,1,"sandy_willimot",2018-03-09 12:09:42,FALSE,"972081763546685440","972081995693150210","962280638","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hand_cuffs__",0,FALSE,FALSE,NA,NA
"118","@HughMungusRod @3onyourside We should march on Washington til they ban the flu",FALSE,1,"HughMungusRod",2018-03-09 12:09:31,FALSE,"971939999225729024","972081948423262215","895424190601465856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EryThangIzGeigh",0,FALSE,FALSE,NA,NA
"119","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/XbhgO1rNgU",FALSE,0,NA,2018-03-09 12:09:21,FALSE,NA,"972081905456812033",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1037WNNJ",0,FALSE,FALSE,NA,NA
"120","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/gcnkcHkPWz",FALSE,0,NA,2018-03-09 12:09:10,FALSE,NA,"972081859734720512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1230WTKG",0,FALSE,FALSE,NA,NA
"121","it feels like i have the flu and i swear???? if i got the flu shot two years in a row and then got the flu two year‚Ä¶ https://t.co/Ea70gNQfPk",FALSE,0,NA,2018-03-09 12:09:09,TRUE,NA,"972081857595695104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fleurideroses",0,FALSE,FALSE,NA,NA
"122","I am finally 100% recovered from the flu, pneumonia and sepsis aye! https://t.co/Z5hZExUbHs",FALSE,0,NA,2018-03-09 12:09:07,FALSE,NA,"972081846296219648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_itBeLikeThat",0,FALSE,FALSE,NA,NA
"123","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/P5ToWRmjMM",FALSE,0,NA,2018-03-09 12:09:02,FALSE,NA,"972081828394913797",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WJYZ",0,FALSE,FALSE,NA,NA
"124","The new 'Aussie' flu: Expert warns there‚Äôs NOTHING we can do to stop the spread of new influenza pandemic that 'cou‚Ä¶ https://t.co/JThPscUG2z",FALSE,0,NA,2018-03-09 12:08:59,TRUE,NA,"972081813442228224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathiebennett",0,FALSE,FALSE,NA,NA
"125","Nursing home forced employee to get a flu shot despite her religious objections, lawsuit says https://t.co/QxTf5g0owF from @marwaeltagouri",FALSE,0,NA,2018-03-09 12:08:39,FALSE,NA,"972081729946177537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spulliam",1,FALSE,FALSE,NA,NA
"126","Connecticut officials report 112 deaths from flu https://t.co/dGMwoGYd3T",FALSE,0,NA,2018-03-09 12:08:17,FALSE,NA,"972081636274733061",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","thewesterlysun",0,FALSE,FALSE,NA,NA
"127","OHMYGOD I NEARLY FORGOT YOUR BDAY TOO @BTS_twt YOONGI IM SO SORRY IM SO BUSY WITH MY WORK AND NOW I GOT A FLU BECAU‚Ä¶ https://t.co/WJfTgEWoNc",FALSE,1,NA,2018-03-09 12:07:24,TRUE,NA,"972081413662023681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aishi_TAEru",0,FALSE,FALSE,NA,NA
"128","Devil Wears Prada - One stomach flu away from my goal weight https://t.co/VuERkFnNVH via @YouTube",FALSE,0,NA,2018-03-09 12:07:20,FALSE,NA,"972081399338594304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BorderZZ",0,FALSE,FALSE,NA,NA
"129","When you have the flu, you definitely don‚Äôt need to be at work with those co-workers who will be at work unless the‚Ä¶ https://t.co/9ptOmxeEIG",FALSE,0,NA,2018-03-09 12:07:00,TRUE,NA,"972081314273812480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","r_luba",0,FALSE,FALSE,NA,NA
"130","Hello Fay Green did you see this https://t.co/8lbp0ILFaO",FALSE,0,NA,2018-03-09 12:06:52,FALSE,NA,"972081280413298688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RoVerBarbets",0,FALSE,FALSE,NA,NA
"131","@yigsstarhouse Sorry flu all week no energy but feeling better today.  You are right",FALSE,0,"yigsstarhouse",2018-03-09 12:06:50,FALSE,"971930041356574721","972081271206825984","224407435","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nhdjinn",0,FALSE,FALSE,NA,NA
"132","Maybe if I make another complainy tweet this cold and or flu will finally leave me alone",FALSE,3,NA,2018-03-09 12:06:29,FALSE,NA,"972081183516487686",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryoclaire242",0,FALSE,FALSE,NA,NA
"133","@heidemma I hope you are not getting the flu. Drink lots of water and take analgesia for your pain. Look after yourself!",FALSE,0,"heidemma",2018-03-09 12:06:25,FALSE,"972073965295407104","972081169255882753","953946109","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elheidenheim",0,FALSE,FALSE,NA,NA
"134","@Nheafer Had flu a few weeks ago, this is something different",FALSE,0,"Nheafer",2018-03-09 12:06:04,FALSE,"972071822928809986","972081081347387393","385246761","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","thingsbydan",0,FALSE,FALSE,NA,NA
"135","If you can't get to the doctor, @JHSPH_CHS's @AmeshAA suggests calling and describing your symptoms. You can also u‚Ä¶ https://t.co/SuDN8U79gy",FALSE,1,NA,2018-03-09 12:06:04,TRUE,NA,"972081080626016257",NA,"<a href=""https://www.heyorca.com"" rel=""nofollow"">HeyOrca</a>","JohnsHopkinsSPH",4,FALSE,FALSE,NA,NA
"136","Welcome back to Sioux Falls, Sheriff, how about starting your day with three deputies out with the flu? I think I‚Äôm‚Ä¶ https://t.co/9IzVV1FhuU",FALSE,0,NA,2018-03-09 12:05:59,TRUE,NA,"972081057649561601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MillsSheriff",0,FALSE,FALSE,NA,NA
"137","@briana69lee Well hello my precious one how are you doing today? hoping everything is well with you staying clean o‚Ä¶ https://t.co/HkCqxR9sWA",FALSE,0,"briana69lee",2018-03-09 12:05:49,TRUE,"736555752870006785","972081016260018176","703652618279723008","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HolualoaEric",0,FALSE,FALSE,NA,NA
"138","""There is so much influenza about that they‚Äôve had to shut the  university. My brother and I have been at home in P‚Ä¶ https://t.co/B8i056qVZN",FALSE,0,NA,2018-03-09 12:05:49,TRUE,NA,"972081015626911745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notesVistes",1,FALSE,FALSE,NA,NA
"139","medically accurate gk au 2: electric boogaloo. hijikata dies of flu in prison, inudou gnashes his teeth and cries b‚Ä¶ https://t.co/YIwpVmqV8l",FALSE,2,"inkarmeko",2018-03-09 12:05:35,TRUE,"970487679379963904","972080956994736128","961395850055479296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","inkarmeko",0,FALSE,FALSE,NA,NA
"140","Been hit by a serious bout of man flu Ì†æÌ¥ß. Wouldn‚Äôt wish it on my worst enemy",FALSE,0,NA,2018-03-09 12:05:34,FALSE,NA,"972080955497295872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brunts1980",0,FALSE,FALSE,NA,NA
"141","Five cheapish things to Help You Get Through Flu Season https://t.co/DW3nmeaHQz",FALSE,0,NA,2018-03-09 12:05:20,FALSE,NA,"972080893702627330",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","GuerrillaGsOT",0,FALSE,FALSE,NA,NA
"142","#Flu experts call for new vaccines, drugs and diagnostics: ""We have not had a new class of antivirals for 20 years""‚Ä¶ https://t.co/TL5EVqGcpj",FALSE,0,NA,2018-03-09 12:05:13,TRUE,NA,"972080865391017984",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ISGLOBALorg",0,FALSE,FALSE,NA,NA
"143","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims via the @FoxNews App https://t.co/EHFGPELezc",FALSE,0,NA,2018-03-09 12:04:37,FALSE,NA,"972080716614860804",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattliptak",0,FALSE,FALSE,NA,NA
"144","@mikecoulson48 @SpectreDetector @Hepworthclare @AngieEwart @Jan__G @garrodt @AnjHanda @GraceMurphy2 @Lizzieebeth‚Ä¶ https://t.co/O67R78mUc3",FALSE,0,"mikecoulson48",2018-03-09 12:04:13,TRUE,"972068430571622401","972080616035487744","2476843155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","60Sparkle",0,FALSE,FALSE,NA,NA
"145","Currently in training for the Marge Simpson sound-a-like and most consecutive sneezes events at the flu Olympics Ì†æÌ¥íÌ†æÌ¥ßÌ†ΩÌ∏Ç",FALSE,0,NA,2018-03-09 12:04:06,FALSE,NA,"972080583118647296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimberleyFowke",0,FALSE,FALSE,NA,NA
